id,title,subject,grade,standard,chapter,difficulty,estimated_duration,question,content_type,options,correct_answer,explanation,hints,scaffold_steps,supported_learning_modes,theme_tags,icon_name
6aad5689c039c717b080adc8,Components of Food & Nutrition (APPLICATION),Science,6,Class 6,Components of Food & Nutrition,2,3,A child has bleeding gums and wounds that take an unusually long time to heal. Which nutrient deficiency is the child most likely suffering from?,multiple_choice,"[""Vitamin C deficiency (Scurvy)"", ""Iron deficiency (Anaemia)"", ""Vitamin A deficiency (Night blindness)"", ""Vitamin D deficiency (Rickets)""]",Vitamin C deficiency (Scurvy),"Bleeding gums and delayed wound healing are classic symptoms of scurvy, caused by a lack of Vitamin C found in citrus fruits like lemons and amla.","[""Think about citrus fruits like oranges, lemons, and amla."", ""Which vitamin keeps gums and skin healthy?"", ""Deficiency of Vitamin C causes scurvy.""]","[""Step 1: Identify symptoms: bleeding gums, slow wound healing."", ""Step 2: Match symptoms to deficiency disease: Scurvy."", ""Step 3: Scurvy is caused by Vitamin C deficiency.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adca,Sorting Materials into Groups (Properties of Materials) (APPLICATION),Science,6,Class 6,Sorting Materials into Groups,2,3,An oily patch on a sheet of notebook paper allows you to see the light of an electric bulb dimly and blurred. The oily paper is classified as:,multiple_choice,"[""Translucent"", ""Transparent"", ""Opaque"", ""Luminous""]",Translucent,"Materials through which objects can be seen, but not clearly, are called translucent. An oily patch makes paper translucent.","[""Can you see clearly through it? No, only dimly."", ""Is it completely blocked? No."", ""A material that lets partial light through is called translucent.""]","[""Step 1: Assess light transmission: partial/blurred."", ""Step 2: Recall definitions: Transparent = clear, Opaque = no light, Translucent = partial light."", ""Step 3: The correct term is Translucent.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adcc,Separation of Substances (Methods of Separation) (APPLICATION),Science,6,Class 6,Separation of Substances,2,3,A farmer drops a mixture of harvested wheat grains and dry husk from a height in the direction of blowing wind. The lighter husk blows away while grains fall straight down. What is this process called?,multiple_choice,"[""Winnowing"", ""Threshing"", ""Sieving"", ""Sedimentation""]",Winnowing,"Winnowing is the method used to separate heavier and lighter components of a mixture by wind or by blowing air, commonly used by farmers to separate husk from grains.","[""Wind is used to blow away the lighter component."", ""Threshing beats the stalks; winnowing uses wind."", ""The process is winnowing.""]","[""Step 1: Identify components: heavy grains + light husk."", ""Step 2: Mechanism: wind separates by weight."", ""Step 3: This process is called Winnowing.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adce,Getting to Know Plants (Structure & Leaf Venation) (APPLICATION),Science,6,Class 6,Getting to Know Plants,2,3,A student observes that grass leaves have veins running parallel to one another. What type of root system will this grass plant have?,multiple_choice,"[""Fibrous root system"", ""Taproot system with lateral roots"", ""Aerial prop root system"", ""Tuberous root system""]",Fibrous root system,"Leaves with parallel venation are consistently paired with fibrous root systems, whereas leaves with reticulate venation are associated with taproots.","[""Grass has parallel venation."", ""Does grass have one thick carrot-like taproot or a bundle of thin roots?"", ""Parallel venation pairs with fibrous roots.""]","[""Step 1: Identify venation type: parallel."", ""Step 2: Recall rule: Parallel venation = Fibrous roots; Reticulate venation = Taproot."", ""Step 3: Therefore, grass has fibrous roots.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080add0,Body Movements & Skeletal System (Joints) (APPLICATION),Science,6,Class 6,Body Movements & Skeletal System,2,3,Which joint in the human skeleton allows maximum movement in all directions (full rotational swinging)?,multiple_choice,"[""Ball and socket joint (shoulder and hip)"", ""Hinge joint (elbow and knee)"", ""Pivotal joint (neck)"", ""Fixed joint (cranium)""]",Ball and socket joint (shoulder and hip),"The ball-and-socket joint, where the rounded head of one bone fits into the cavity of another, permits rotational movement in all directions.","[""Can your elbow rotate in a full circle? No."", ""Can your shoulder swing an arm around in circles? Yes."", ""The joint is the ball and socket joint.""]","[""Step 1: Hinge joint = 1 direction (back and forth)."", ""Step 2: Fixed joint = no movement."", ""Step 3: Ball and socket joint = movement in all directions.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080add2,Electricity and Circuits (Conductors & Insulators) (APPLICATION),Science,6,Class 6,Electricity and Circuits,2,3,An electrician wears thick rubber gloves while repairing a live electric switchboard. Why are rubber gloves used?,multiple_choice,"[""Rubber is a poor conductor of electricity (insulator) and prevents electric shocks"", ""Rubber attracts electric current away from the switchboard"", ""Rubber acts as a strong conductor, helping the circuit complete quickly"", ""Rubber generates electrical power to test the switchboard""]",Rubber is a poor conductor of electricity (insulator) and prevents electric shocks,"Rubber is an electrical insulator. It does not allow electric current to pass through it, thereby protecting the electrician from dangerous electric shocks.","[""Does electricity flow through rubber?"", ""Rubber does not conduct electricity."", ""It acts as an insulator to prevent electric shocks.""]","[""Step 1: Identify material: rubber."", ""Step 2: Electrical property of rubber: insulator (does not allow current to pass)."", ""Step 3: Purpose: protects human body from electric shock.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080add4,Fun with Magnets (Magnetic Poles & Properties) (APPLICATION),Science,6,Class 6,Fun with Magnets,2,3,"When the North pole of a bar magnet is brought close to the North pole of another freely suspended bar magnet, what happens?",multiple_choice,"[""The two magnets repel (push away from each other)"", ""The two magnets attract (pull together strongly)"", ""Both magnets lose their magnetism immediately"", ""They rotate until their North poles stick together permanently""]",The two magnets repel (push away from each other),"The fundamental law of magnetism states that like poles repel each other and unlike poles attract. Thus, North pole repels North pole.","[""Are the two poles the same (like) or opposite (unlike)?"", ""They are both North poles (like poles)."", ""Like poles repel each other.""]","[""Step 1: Identify poles being brought together: North and North."", ""Step 2: Rule of magnetism: Like poles repel; unlike poles attract."", ""Step 3: Outcome: They repel each other.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080add6,Nutrition in Plants (Photosynthesis & Heterotrophs) (APPLICATION),Science,7,Class 7,Nutrition in Plants,3,3,Why does a pitcher plant trap and digest insects even though it has green leaves and performs photosynthesis?,multiple_choice,"[""To obtain essential nitrogen compounds lacking in the soil where it grows"", ""Because it cannot perform photosynthesis or make its own food"", ""To absorb water that it cannot get through its roots"", ""To protect neighboring plants from insect infestations""]",To obtain essential nitrogen compounds lacking in the soil where it grows,"Pitcher plants grow in nitrogen-deficient soil. While they are green and perform photosynthesis to produce carbohydrates, they digest insects to obtain required nitrogen compounds.","[""Does the pitcher plant have chlorophyll? Yes, it is green."", ""What essential nutrient is missing in boggy soil?"", ""It digests insects to get nitrogen.""]","[""Step 1: Note that pitcher plants have chlorophyll and make sugar."", ""Step 2: They grow in marshy bogs lacking nitrogen."", ""Step 3: Insect digestion supplies nitrogen compounds.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080add8,Nutrition in Animals (Digestive System & Ruminants) (APPLICATION),Science,7,Class 7,Nutrition in Animals,3,3,Which organ in the human digestive system is primarily responsible for the absorption of digested nutrients into the bloodstream via villi?,multiple_choice,"[""Small intestine"", ""Stomach"", ""Large intestine"", ""Esophagus""]",Small intestine,"The inner wall of the small intestine has millions of microscopic finger-like projections called villi, which provide enormous surface area for absorbing digested nutrients into the bloodstream.","[""Villi are finger-like projections."", ""Where does the final absorption of food occur?"", ""It takes place in the small intestine.""]","[""Step 1: Stomach begins protein digestion."", ""Step 2: Large intestine absorbs water."", ""Step 3: Small intestine absorbs digested food nutrients through villi.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adda,"Heat & Temperature (Conduction, Convection & Radiation) (APPLICATION)",Science,7,Class 7,Heat & Temperature,3,3,How does heat energy travel from the Sun across empty space to reach Earth?,multiple_choice,"[""Radiation"", ""Conduction"", ""Convection"", ""Advection""]",Radiation,"Since outer space between the Sun and Earth is a vacuum devoid of any material medium, heat can only travel through electromagnetic waves by radiation.","[""Is there air in deep space to carry heat by convection?"", ""Can heat touch Earth by conduction without touching material?"", ""Heat through empty vacuum travels by radiation.""]","[""Step 1: Conduction and convection require matter (solid, liquid, gas)."", ""Step 2: Space between Sun and Earth is a vacuum."", ""Step 3: Only radiation transfers heat through a vacuum.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080addc,"Acids, Bases and Salts (Indicators & Neutralisation) (APPLICATION)",Science,7,Class 7,"Acids, Bases and Salts",3,3,"When a drop of lemon juice (acid) is placed on moist turmeric paper, what color change is observed?",multiple_choice,"[""It remains yellow (no color change)"", ""It turns deep red immediately"", ""It turns dark blue"", ""It turns completely colorless""]",It remains yellow (no color change),"Turmeric is a natural indicator that turns reddish-brown in basic solutions (like soap or lime water), but remains yellow in acidic and neutral solutions.","[""Turmeric turns reddish-brown with soap (base)."", ""Lemon juice is an acid."", ""Turmeric remains yellow in acid.""]","[""Step 1: Turmeric turns reddish-brown only with bases."", ""Step 2: Lemon juice contains citric acid (acidic)."", ""Step 3: Therefore, turmeric remains yellow.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adde,Physical and Chemical Changes (Rusting & Crystallisation) (APPLICATION),Science,7,Class 7,Physical and Chemical Changes,3,3,Which of the following processes represents a CHEMICAL change?,multiple_choice,"[""Rusting of an iron gate exposed to moist air"", ""Melting of wax on a warm plate"", ""Dissolving common salt in a glass of water"", ""Boiling water to produce steam""]",Rusting of an iron gate exposed to moist air,"Rusting is a chemical change because iron reacts with atmospheric oxygen and water vapor to form a chemically new substance, hydrated iron(III) oxide (rust).","[""Can the change be reversed easily?"", ""In which process is a completely new chemical substance formed?"", ""Rust is a new compound (iron oxide).""]","[""Step 1: Melting and boiling are physical phase changes."", ""Step 2: Dissolving salt is reversible by evaporation."", ""Step 3: Rusting creates a new chemical compound (rust), making it a chemical change.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ade0,Respiration in Organisms (Aerobic vs Anaerobic) (APPLICATION),Science,7,Class 7,Respiration in Organisms,3,3,"During an intense 100-meter sprint, an athlete experiences severe cramps in their leg muscles. What substance accumulation causes these cramps?",multiple_choice,"[""Lactic acid"", ""Carbonic acid"", ""Acetic acid"", ""Hydrochloric acid""]",Lactic acid,"During strenuous exercise, muscle cells respire anaerobically due to temporary oxygen scarcity, partially breaking down glucose into lactic acid, which accumulates and causes muscle cramps.","[""Muscle cramps occur when oxygen supply is insufficient."", ""Glucose breaks down anaerobically in human muscles."", ""The accumulated compound is lactic acid.""]","[""Step 1: Strenuous exercise leads to oxygen deficit in muscles."", ""Step 2: Anaerobic respiration occurs in muscle cells."", ""Step 3: Glucose -> Lactic acid + energy; lactic acid accumulation causes cramps.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ade2,Electric Current and its Effects (Electromagnets & Heating) (APPLICATION),Science,7,Class 7,Electric Current and its Effects,3,3,An electric safety fuse wire melts and breaks the circuit whenever excessive current flows. What property makes fuse wire suitable for this safety function?,multiple_choice,"[""It has a low melting point so it melts rapidly under excess heat"", ""It has infinite electrical resistance so current never flows"", ""It is an insulator that repels electric current"", ""It has an extremely high melting point that withstands lightning""]",It has a low melting point so it melts rapidly under excess heat,"A fuse wire is made of an alloy with a low melting point. When excessive current produces heating, the wire melts quickly, safely breaking the circuit to prevent electrical fires.","[""A fuse is designed to break when current is dangerously high."", ""Should it melt easily or never melt?"", ""It must have a low melting point to melt safely.""]","[""Step 1: Excess current causes Joule heating (H = I^2 R t)."", ""Step 2: If current is dangerously high, fuse wire must melt to interrupt circuit."", ""Step 3: Therefore, it must be made of a material with a low melting point.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ade4,Crop Production and Management (Agricultural Practices) (APPLICATION),Science,8,Class 8,Crop Production and Management,3,3,Which of the following agricultural crops is classified as a RABI (winter) crop in India?,multiple_choice,"[""Wheat"", ""Paddy (Rice)"", ""Maize"", ""Cotton""]",Wheat,"Wheat, gram, peas, and mustard are classic Rabi crops sown in winter (October to March) and harvested in spring, whereas paddy, maize, and cotton are Kharif monsoon crops.","[""Rabi crops are grown in winter."", ""Does paddy grow in winter or heavy monsoon rain?"", ""Wheat is grown during the cool winter season.""]","[""Step 1: Recall Kharif = Monsoon (Paddy, Maize, Cotton)."", ""Step 2: Recall Rabi = Winter (Wheat, Gram, Mustard)."", ""Step 3: Therefore, Wheat is the Rabi crop.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ade6,Microorganisms: Friend and Foe (Antibiotics & Nitrogen Cycle) (APPLICATION),Science,8,Class 8,Microorganisms: Friend and Foe,3,3,Which bacterium lives in the root nodules of leguminous plants and fixes atmospheric nitrogen to enrich soil fertility?,multiple_choice,"[""Rhizobium"", ""Lactobacillus"", ""Vibrio cholerae"", ""Escherichia coli""]",Rhizobium,"Rhizobium lives symbiotically in the root nodules of leguminous crops (pulses, beans, peas), converting atmospheric nitrogen gas into water-soluble nitrates that plants use for protein synthesis.","[""Think about leguminous plants like beans, peas, and pulses."", ""Lactobacillus makes curd; which one fixes nitrogen in roots?"", ""The bacterium is Rhizobium.""]","[""Step 1: Identify symbiotic nitrogen-fixing organism."", ""Step 2: Lactobacillus turns milk into curd."", ""Step 3: Rhizobium inhabits legume roots to fix nitrogen.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ade8,Combustion and Flame (Zones of Flame & Extinguishers) (APPLICATION),Science,8,Class 8,Combustion and Flame,3,3,"Which zone of a candle flame is the HOTTEST, where complete combustion of fuel occurs?",multiple_choice,"[""Outermost non-luminous blue zone"", ""Middle luminous yellow zone"", ""Innermost dark zone surrounding the wick"", ""The molten wax pool at the bottom""]",Outermost non-luminous blue zone,"The outermost zone of a flame receives abundant oxygen, allowing complete combustion. It is the hottest part of the flame and glows blue.","[""Which part gets the most oxygen from the surrounding air?"", ""The very outside of the flame."", ""The outermost blue zone is the hottest.""]","[""Step 1: Innermost zone = unburnt wax vapor (least hot)."", ""Step 2: Middle zone = partial combustion (moderately hot)."", ""Step 3: Outermost zone = complete combustion with abundant air (hottest).""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adea,Force and Pressure (Atmospheric Pressure & Formula P = F/A) (APPLICATION),Science,8,Class 8,Force and Pressure,3,3,"Why do heavy school bags and luggage backpacks have broad, wide shoulder straps instead of thin strings?",multiple_choice,"[""A wider strap increases the surface area, thereby reducing the pressure exerted on the shoulders"", ""A wider strap increases the force pulling down on the shoulders"", ""A wider strap generates frictional heat to keep the student warm"", ""A wider strap eliminates the gravitational weight of the bag completely""]","A wider strap increases the surface area, thereby reducing the pressure exerted on the shoulders","Since Pressure = Force / Area, increasing the surface area over which the bag's weight acts significantly reduces the pressure exerted on the shoulders, making it comfortable to carry.","[""Formula: Pressure = Force / Area."", ""When Area increases in the denominator, what happens to Pressure?"", ""Pressure decreases, making it less painful to carry.""]","[""Step 1: Formula is P = F / A."", ""Step 2: Wide straps increase contact area (A)."", ""Step 3: Larger A means smaller Pressure (P) on shoulders.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adec,"Friction (Static, Sliding, Rolling & Lubrication) (APPLICATION)",Science,8,Class 8,Friction,3,3,Arrange the three types of friction in order of DECREASING magnitude (from strongest to weakest):,multiple_choice,"[""Static friction > Sliding friction > Rolling friction"", ""Rolling friction > Sliding friction > Static friction"", ""Sliding friction > Static friction > Rolling friction"", ""Rolling friction > Static friction > Sliding friction""]",Static friction > Sliding friction > Rolling friction,"Static friction is the greatest because surface interlocking is deepest at rest. Once motion begins, sliding friction is lower. Rolling friction involves minimal contact deformation, making it the smallest.","[""Is it hardest to start moving an object, keep it sliding, or roll it on wheels?"", ""Starting from rest takes maximum effort (static)."", ""Wheels take the least effort (rolling).""]","[""Step 1: Overcoming static rest requires maximum force (Static is highest)."", ""Step 2: Sliding encounters moving irregularities (Sliding is intermediate)."", ""Step 3: Rolling minimizes contact friction (Rolling is lowest).""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adee,"Sound and Acoustics (Vibration, Amplitude & Frequency) (APPLICATION)",Science,8,Class 8,Sound (Acoustics),3,3,Which wave characteristic of a sound determines its PITCH (shrillness or gravitas)?,multiple_choice,"[""Frequency of vibration"", ""Amplitude of vibration"", ""Speed of propagation"", ""Loudness in decibels""]",Frequency of vibration,"The frequency of vibration (number of oscillations per second, in Hertz) determines the pitch or shrillness of a sound. Higher frequency corresponds to higher pitch.","[""Amplitude determines loudness."", ""What determines pitch or shrillness?"", ""The number of vibrations per second is frequency.""]","[""Step 1: Loudness is governed by Amplitude."", ""Step 2: Shrillness/pitch is governed by Frequency."", ""Step 3: Therefore, Frequency determines pitch.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adf0,Matter in Our Surroundings (States of Matter & Latent Heat) (APPLICATION),Science,9,Class 9,Matter in Our Surroundings,3,3,Why does the temperature of water remain CONSTANT at 100°C while it is vigorously boiling into steam?,multiple_choice,"[""Supplied heat energy is consumed as latent heat of vaporisation to overcome intermolecular forces of attraction between water molecules"", ""The thermometer loses sensitivity at 100\u00b0C"", ""Heat escapes into the surrounding air so fast that water stops absorbing energy"", ""Water molecules stop moving at 100\u00b0C""]",Supplied heat energy is consumed as latent heat of vaporisation to overcome intermolecular forces of attraction between water molecules,"During boiling, heat energy supplied does not increase kinetic energy (temperature), but is absorbed as latent heat of vaporisation to break intermolecular bonds between liquid molecules.","[""Does the heat increase molecular speed or break molecular bonds?"", ""It is used to break bonds between liquid molecules."", ""This hidden energy is called latent heat of vaporisation.""]","[""Step 1: Boiling is a phase change from liquid to gas."", ""Step 2: Temperature measures average kinetic energy."", ""Step 3: Heat supplied breaks intermolecular bonds without raising temperature (latent heat).""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adf2,Atoms and Molecules (Chemical Formulae & Law of Conservation of Mass) (APPLICATION),Science,9,Class 9,Atoms and Molecules,3,3,"Using the valencies of Aluminium (Al^3+) and Oxide (O^2-), what is the correct chemical formula for aluminium oxide?",multiple_choice,"[""Al2O3"", ""Al3O2"", ""AlO"", ""AlO2""]",Al2O3,"By criss-crossing ionic valencies (Al has valency 3, O has valency 2), the subscript for Al becomes 2 and for O becomes 3, yielding Al2O3.","[""Criss-cross the charges of Al (3+) and O (2-)."", ""Al takes the 2, and O takes the 3."", ""Formula is Al2O3.""]","[""Step 1: Write symbols and valencies: Al (3), O (2)."", ""Step 2: Criss-cross valencies: Al_2 and O_3."", ""Step 3: Chemical formula is Al2O3.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adf4,The Fundamental Unit of Life (Cell Biology & Organelles) (APPLICATION),Science,9,Class 9,The Fundamental Unit of Life (Cell Biology),3,3,Which cellular organelle is known as the 'Powerhouse of the Cell' because it synthesizes cellular energy in the form of ATP molecules?,multiple_choice,"[""Mitochondria"", ""Ribosome"", ""Golgi apparatus"", ""Lysosome""]",Mitochondria,"Mitochondria are sites of aerobic cellular respiration, synthesizing energy in the form of Adenosine Triphosphate (ATP), earning them the title 'Powerhouse of the Cell'.","[""Which organelle produces ATP energy?"", ""Ribosomes make proteins; lysosomes digest waste."", ""Mitochondria generate cellular energy.""]","[""Step 1: Identify ATP production site."", ""Step 2: Cellular respiration occurs in mitochondria."", ""Step 3: Mitochondria are called the powerhouse of the cell.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adf6,Motion (Kinematics & Equations of Motion) (APPLICATION),Science,9,Class 9,Motion (Kinematics),3,3,A train starts from rest (u = 0) and accelerates uniformly at 2 m/s^2 for 10 seconds. What distance does the train cover in this time?,multiple_choice,"[""100 meters"", ""200 meters"", ""50 meters"", ""20 meters""]",100 meters,Using second equation of motion: s = ut + (1/2)at^2. Since u = 0: s = 0 + (1/2) * 2 * (10^2) = 1 * 100 = 100 meters.,"[""Use s = ut + (1/2)at^2."", ""Initial velocity u = 0, so ut = 0."", ""(1/2) * 2 * 100 = 100 meters.""]","[""Step 1: Identify given: u = 0, a = 2 m/s^2, t = 10 s."", ""Step 2: Substitute into s = ut + (1/2)at^2."", ""Step 3: s = 0 + 0.5 * 2 * 100 = 100 m.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adf8,Force and Laws of Motion (Newton's Laws & Momentum) (APPLICATION),Science,9,Class 9,Force and Laws of Motion,3,3,Why does a cricket fielder pull their hands backward while catching a fast-moving cricket ball?,multiple_choice,"[""To increase the impact time, thereby reducing the rate of change of momentum and minimizing force on the hands"", ""To decrease the time taken to catch the ball so it stops instantly"", ""To increase the momentum of the ball before stopping it"", ""To allow air resistance to blow the ball away""]","To increase the impact time, thereby reducing the rate of change of momentum and minimizing force on the hands","By Newton's Second Law, Force = Delta p / Delta t. Pulling hands backward increases impact time (Delta t), which significantly reduces the force experienced by the fielder's hands, preventing injury.","[""Recall F = Delta p / Delta t."", ""If time Delta t increases, what happens to Force F?"", ""Force decreases, preventing painful impact on hands.""]","[""Step 1: Catching reduces ball momentum to zero."", ""Step 2: Force = Rate of change of momentum (Delta p / Delta t)."", ""Step 3: Increasing time Delta t decreases force F on hands.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adfa,Gravitation (Universal Law of Gravitation & Archimedes) (APPLICATION),Science,9,Class 9,Gravitation,3,3,"According to Archimedes' Principle, what is the magnitude of the upward buoyant force acting on an object submerged in water?",multiple_choice,"[""Equal to the weight of the fluid displaced by the submerged object"", ""Equal to the total volume of water in the container"", ""Equal to the atmospheric pressure acting on the water surface"", ""Greater than the gravitational mass of Earth""]",Equal to the weight of the fluid displaced by the submerged object,"Archimedes' principle states that when a body is immersed fully or partially in a fluid, it experiences an upward buoyant force equal to the weight of the fluid displaced by the body.","[""What does the displaced fluid weigh?"", ""The upward push matches that weight."", ""Buoyant force = weight of displaced fluid.""]","[""Step 1: Archimedes discovered flotation principles."", ""Step 2: Submerging an object pushes water aside."", ""Step 3: Upward buoyant force = weight of displaced water.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adfc,Chemical Reactions and Equations (Types of Reactions & Balancing) (APPLICATION),Science,10,Class 10,Chemical Reactions and Equations,4,3,"In the chemical reaction: CuO + H2 -> Cu + H2O, which substance is being REDUCED?",multiple_choice,"[""Copper(II) oxide (CuO)"", ""Hydrogen gas (H2)"", ""Water (H2O)"", ""Pure copper (Cu)""]",Copper(II) oxide (CuO),"Reduction is the loss of oxygen. Copper(II) oxide (CuO) loses oxygen to become copper (Cu), meaning CuO is reduced. Hydrogen gains oxygen and is oxidized.","[""Reduction means loss of oxygen."", ""Which reactant loses its oxygen atom during the reaction?"", ""CuO loses oxygen to form Cu, so CuO is reduced.""]","[""Step 1: Identify reactants: CuO and H2."", ""Step 2: CuO loses oxygen to become Cu."", ""Step 3: Loss of oxygen is reduction; therefore, CuO is reduced.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080adfe,"Acids, Bases and Salts (pH Scale & Common Salts) (APPLICATION)",Science,10,Class 10,"Acids, Bases and Salts",4,3,What is the chemical formula and name of the salt commonly used as Baking Soda to make cakes soft and fluffy?,multiple_choice,"[""NaHCO3 (Sodium hydrogen carbonate)"", ""Na2CO3 . 10H2O (Sodium carbonate decahydrate)"", ""CaOCl2 (Bleaching powder)"", ""CaSO4 . (1/2)H2O (Plaster of Paris)""]",NaHCO3 (Sodium hydrogen carbonate),"Baking soda is Sodium hydrogen carbonate (NaHCO3). On heating during baking, it decomposes to release carbon dioxide gas, which causes cake batter to rise.","[""It contains sodium, hydrogen, carbon, and oxygen."", ""Its chemical name is Sodium hydrogen carbonate."", ""The formula is NaHCO3.""]","[""Step 1: Baking soda release CO2 when heated."", ""Step 2: Chemical name = Sodium hydrogen carbonate (bicarbonate)."", ""Step 3: Formula = NaHCO3.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae00,"Life Processes (Biochemistry, Double Circulation & Nephrons) (APPLICATION)",Science,10,Class 10,Life Processes (Biochemistry & Physiology),4,3,Why does the human heart have four distinct chambers separating oxygen-rich blood from deoxygenated blood?,multiple_choice,"[""To prevent mixing of oxygenated and deoxygenated blood, ensuring highly efficient oxygen delivery to sustain warm-blooded metabolism"", ""To allow air to circulate directly into the brain"", ""To store extra blood when the body is asleep"", ""To decrease blood pressure so veins do not burst""]","To prevent mixing of oxygenated and deoxygenated blood, ensuring highly efficient oxygen delivery to sustain warm-blooded metabolism","Complete separation of the right side (deoxygenated) and left side (oxygenated) of the heart prevents mixing, ensuring a high supply of oxygen to maintain constant warm body temperature.","[""Are humans warm-blooded or cold-blooded?"", ""Warm-blooded mammals require huge amounts of oxygen."", ""Separating blood chambers provides maximum oxygen efficiency.""]","[""Step 1: Right chambers handle deoxygenated blood; left chambers handle oxygenated blood."", ""Step 2: Separation prevents oxygen dilution."", ""Step 3: This supports high metabolic energy requirements in warm-blooded humans.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae02,"Control and Coordination (Neurobiology, Reflex Arc & Endocrine) (APPLICATION)",Science,10,Class 10,Control and Coordination (Neurobiology),4,3,What is the correct pathway followed by a nerve impulse in a spinal REFLEX ARC when touching a hot object?,multiple_choice,"[""Receptor -> Sensory neuron -> Spinal cord -> Motor neuron -> Effector muscle"", ""Effector muscle -> Motor neuron -> Brain -> Sensory neuron -> Receptor"", ""Receptor -> Brain -> Spinal cord -> Sensory neuron -> Muscle"", ""Sensory neuron -> Receptor -> Motor neuron -> Spinal cord""]",Receptor -> Sensory neuron -> Spinal cord -> Motor neuron -> Effector muscle,"The reflex arc starts at heat receptors in skin, travels via sensory neurons to the spinal cord, and immediately directs motor neurons to trigger effector muscle contraction without waiting for conscious brain processing.","[""Start at the skin receptor."", ""Impulses travel in: sensory -> spinal cord -> motor."", ""Ends at the effector muscle.""]","[""Step 1: Stimulus detected by Receptor."", ""Step 2: Sensory neuron carries signal to Spinal cord."", ""Step 3: Motor neuron triggers Effector muscle contraction.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
